H,V,C,x,y,Y,picture,R,G,B
2.5G,2,4,0.2763,0.3998,3.126,576.png,0.0954330935644,0.21731013945,0.158420100893
2.5G,3,2,0.2999,0.35,6.555,577.png,0.24413260484,0.295970435151,0.269562912561
2.5G,3,4,0.2836,0.3915,6.555,578.png,0.175543986543,0.311782449617,0.239497318849
2.5G,3,6,0.2642,0.4342,6.555,579.png,0.0682988269208,0.324944715465,0.21202672886
2.5G,4,2,0.3012,0.347,12.0,580.png,0.336133488461,0.394756322269,0.365431338924
2.5G,4,4,0.2891,0.3821,12.0,581.png,0.267750196426,0.411969384853,0.331335239535
2.5G,4,6,0.2735,0.4215,12.0,582.png,0.17020924345,0.427884797318,0.296748388439
2.5G,5,2,0.303,0.3445,19.77,583.png,0.434987480813,0.496443824501,0.465133109427
2.5G,5,4,0.2943,0.3735,19.77,584.png,0.370677047676,0.513979891768,0.429131957812
2.5G,5,6,0.2841,0.4045,19.77,585.png,0.293747743819,0.52975814031,0.393379946257
2.5G,5,8,0.271,0.438,19.77,586.png,0.17923375056,0.5447073112,0.358011237663
2.5G,6,2,0.3039,0.3437,30.05,587.png,0.532619525075,0.600409681057,0.564957568192
2.5G,6,4,0.2967,0.3695,30.05,588.png,0.466881532729,0.618981831415,0.526180245367
2.5G,6,6,0.2892,0.3963,30.05,589.png,0.395590968876,0.635133109043,0.487863755871
2.5G,6,8,0.2799,0.4239,30.05,590.png,0.306258049929,0.650067251746,0.451289751824
2.5G,6,10,0.269,0.453,30.05,591.png,0.169499275623,0.664011939702,0.414914013676
2.5G,7,2,0.3047,0.3413,43.06,592.png,0.635176497072,0.704056002017,0.669406653577
2.5G,7,4,0.2992,0.3644,43.06,593.png,0.570882800912,0.723143637381,0.627846828671
2.5G,7,6,0.2933,0.3873,43.06,594.png,0.503991674803,0.739626593552,0.588835588967
2.5G,7,8,0.2861,0.4129,43.06,595.png,0.421515059825,0.755837253677,0.547405723653
2.5G,7,10,0.2775,0.4395,43.06,596.png,0.315008503521,0.770978748736,0.506784792989
2.5G,7,12,0.2672,0.4667,43.06,597.png,0.126184199115,0.785199175306,0.467755688187
2.5G,8,2,0.3053,0.3404,59.1,598.png,0.737014760666,0.80978819999,0.773052489792
2.5G,8,4,0.3009,0.3614,59.1,599.png,0.673186336526,0.829338802777,0.72910828487
2.5G,8,6,0.2952,0.3851,59.1,600.png,0.596938957626,0.848878708929,0.682353804488
2.5G,8,8,0.2896,0.4065,59.1,601.png,0.52268912839,0.864502020998,0.642091885268
2.5G,8,10,0.2829,0.4301,59.1,602.png,0.429658151006,0.8799515185,0.599474463737
2.5G,8,12,0.2743,0.4554,59.1,603.png,0.293762047736,0.895354344087,0.556434036737
2.5G,9,2,0.3058,0.34,78.66,604.png,0.840581381488,0.918262994501,0.878273134299
2.5G,9,4,0.3018,0.3606,78.66,605.png,0.771756576851,0.939668384501,0.829255952112
2.5G,9,6,0.2966,0.3846,78.66,606.png,0.688329587949,0.961577298627,0.775118853467
2.5G,9,8,0.2912,0.4054,78.66,607.png,0.608293258422,0.978818430549,0.730893005588
2.5G,9,10,0.2851,0.4275,78.66,608.png,0.513904884239,0.995228924449,0.685568645918
5.0G,1,2,0.2833,0.3564,1.21,609.png,0.0741568037342,0.12255091148,0.106107789073
5.0G,2,2,0.2918,0.345,3.126,610.png,0.156862226404,0.204066288002,0.189341737785
5.0G,2,4,0.264,0.3845,3.126,611.png,0.0804536817846,0.218101668343,0.171936488522
5.0G,3,2,0.2935,0.3439,6.555,612.png,0.237636482097,0.296715920558,0.277962840375
5.0G,3,4,0.2711,0.378,6.555,613.png,0.156967302146,0.313177297085,0.256616791354
5.0G,4,2,0.2959,0.3417,12.0,614.png,0.329724306387,0.39543838705,0.374715510503
5.0G,4,4,0.2781,0.3704,12.0,615.png,0.249624631297,0.413499626718,0.350712497303
5.0G,4,6,0.2581,0.3992,12.0,616.png,0.131348683589,0.42911995456,0.329545161524
5.0G,5,2,0.2978,0.3392,19.77,617.png,0.427650514734,0.497194478179,0.476542839449
5.0G,5,4,0.2841,0.3628,19.77,618.png,0.352286771031,0.515668616868,0.451266867091
5.0G,5,6,0.269,0.386,19.77,619.png,0.258792806457,0.531823995067,0.429011513245
5.0G,5,8,0.2511,0.4107,19.77,620.png,0.0754304346489,0.547324894389,0.407913154377
5.0G,6,2,0.2988,0.3382,30.05,621.png,0.52468899144,0.601096329821,0.578840780623
5.0G,6,4,0.2868,0.3595,30.05,622.png,0.446141671142,0.621050417031,0.55122544606
5.0G,6,6,0.2748,0.3795,30.05,623.png,0.36030261596,0.637599790635,0.527271543535
5.0G,6,8,0.2612,0.399,30.05,624.png,0.242584416303,0.652806855067,0.506553188029
5.0G,7,2,0.3001,0.3366,43.06,625.png,0.626568684591,0.704928808649,0.683455797078
5.0G,7,4,0.2902,0.3548,43.06,626.png,0.551267196162,0.724956458595,0.655472971992
5.0G,7,6,0.2801,0.3721,43.06,627.png,0.470565085909,0.742144080519,0.630756561205
5.0G,7,8,0.2687,0.3901,43.06,628.png,0.367861520987,0.75857341948,0.606991910127
5.0G,7,10,0.2554,0.4087,43.06,629.png,0.201665463293,0.774613622466,0.584909976407
5.0G,8,2,0.3009,0.3359,59.1,630.png,0.727750448254,0.810723741923,0.788418231019
5.0G,8,4,0.2924,0.3523,59.1,631.png,0.652958650541,0.831203368259,0.759070961382
5.0G,8,6,0.2822,0.3702,59.1,632.png,0.560867467733,0.851661410069,0.72945158409
5.0G,8,8,0.2723,0.3865,59.1,633.png,0.462176808662,0.868664822962,0.704273475348
5.0G,8,10,0.2613,0.4026,59.1,634.png,0.329196313575,0.884674141363,0.681653534702
5.0G,9,2,0.3017,0.3357,78.66,635.png,0.831217065875,0.919138585299,0.894702364767
5.0G,9,4,0.2933,0.3519,78.66,636.png,0.748368204875,0.942046625268,0.862021109826
5.0G,9,6,0.2832,0.3697,78.66,637.png,0.646278744012,0.965053340703,0.828748070758
5.0G,9,8,0.2735,0.3854,78.66,638.png,0.539720166652,0.9838007094,0.801570317624
7.5G,1,2,0.2758,0.3484,1.21,639.png,0.0695780629225,0.122935983305,0.111263939027
7.5G,2,2,0.2869,0.34,3.126,640.png,0.153091686382,0.204435195428,0.194280950332
7.5G,2,4,0.254,0.3705,3.126,641.png,0.0666050179108,0.218569154297,0.183886405789
7.5G,3,2,0.289,0.3391,6.555,642.png,0.233258073947,0.297105956283,0.284349805344
7.5G,3,4,0.2618,0.3667,6.555,643.png,0.141817104667,0.314016033678,0.270397865837
7.5G,4,2,0.2919,0.3371,12.0,644.png,0.325337617804,0.395734670825,0.382456602899
7.5G,4,4,0.2702,0.3602,12.0,645.png,0.237064938394,0.414131933532,0.366652340147
7.5G,4,6,0.2467,0.3822,12.0,646.png,0.0893462711147,0.430014302622,0.35418352317
7.5G,5,2,0.2945,0.3355,19.77,647.png,0.42326290774,0.497518020359,0.484296327155
7.5G,5,4,0.2775,0.3545,19.77,648.png,0.341124780082,0.516277170825,0.467538796178
7.5G,5,6,0.2598,0.3724,19.77,649.png,0.236645390762,0.532450341836,0.453795390125
7.5G,6,2,0.2958,0.3344,30.05,650.png,0.520773382117,0.601177182975,0.588032712989
7.5G,6,4,0.2807,0.3522,30.05,651.png,0.434073792651,0.621834294644,0.568586244073
7.5G,6,6,0.2662,0.3672,30.05,652.png,0.339668429773,0.638270658641,0.554446806767
7.5G,6,8,0.251,0.3829,30.05,653.png,0.200193461068,0.653609328246,0.540403915382
7.5G,7,2,0.2972,0.3333,43.06,654.png,0.621590622993,0.705256180034,0.693026682544
7.5G,7,4,0.285,0.3482,43.06,655.png,0.541072700421,0.72543054628,0.673553306008
7.5G,7,6,0.2728,0.3622,43.06,656.png,0.452533790894,0.742878834621,0.656777930767
7.5G,7,8,0.2595,0.3764,43.06,657.png,0.336143237864,0.759454356814,0.641352540675
7.5G,7,10,0.2445,0.3914,43.06,658.png,0.100113153179,0.775862604153,0.626646002443
7.5G,8,2,0.2981,0.3326,59.1,659.png,0.722608554509,0.810981179846,0.799249930624
7.5G,8,4,0.2874,0.3464,59.1,660.png,0.641373857632,0.831968023725,0.777959554373
7.5G,8,6,0.2754,0.3608,59.1,661.png,0.543238861693,0.852270402114,0.757603015365
7.5G,8,8,0.2639,0.3733,59.1,662.png,0.435414696809,0.869090722648,0.741790407346
7.5G,8,10,0.2515,0.3867,59.1,663.png,0.27487947481,0.885553627305,0.725596322153
7.5G,9,2,0.2987,0.3323,78.66,664.png,0.824753239745,0.919562060872,0.907421928857
7.5G,9,4,0.2882,0.3461,78.66,665.png,0.73472871544,0.943075934846,0.883180609825
7.5G,9,6,0.2763,0.3607,78.66,666.png,0.625188895197,0.966073722772,0.859606406618
7.5G,9,8,0.2652,0.3738,78.66,667.png,0.506969991546,0.985045396703,0.8398472013
10.0G,1,2,0.2689,0.3407,1.21,668.png,0.0651073426491,0.12326193399,0.116175046331
10.0G,2,2,0.282,0.3341,3.126,669.png,0.149717083777,0.204622932376,0.199854850972
10.0G,2,4,0.2442,0.3559,3.126,670.png,0.0500620795437,0.218932625083,0.196237184118
10.0G,3,2,0.2844,0.3337,6.555,671.png,0.229002172263,0.297370138159,0.291360109847
10.0G,3,4,0.2525,0.3537,6.555,672.png,0.125738830562,0.314543869789,0.28574011287
10.0G,4,2,0.288,0.3327,12.0,673.png,0.320772198341,0.396064381034,0.389918398284
10.0G,4,4,0.2628,0.3498,12.0,674.png,0.224975636692,0.414503433664,0.382625953229
10.0G,4,6,0.2374,0.3655,12.0,675.png,0.0402034202791,0.43015072562,0.377539881402
10.0G,5,2,0.291,0.331,19.77,676.png,0.419261923337,0.497584169829,0.493409346351
10.0G,5,4,0.2711,0.3455,19.77,677.png,0.330779747841,0.516515622379,0.484755920416
10.0G,5,6,0.2519,0.3587,19.77,678.png,0.218018450903,0.532368862932,0.478018237634
10.0G,6,2,0.2929,0.3303,30.05,679.png,0.517590617509,0.601001846458,0.597714104441
10.0G,6,4,0.2749,0.3443,30.05,680.png,0.423411732946,0.622140935989,0.586805687916
10.0G,6,6,0.2591,0.3558,30.05,681.png,0.322805196784,0.638345442109,0.579079324124
10.0G,6,8,0.242,0.3679,30.05,682.png,0.150643297804,0.654100660185,0.571695021125
10.0G,7,2,0.2945,0.3297,43.06,683.png,0.617857107612,0.705195195718,0.703065055628
10.0G,7,4,0.2803,0.3415,43.06,684.png,0.53277887198,0.725436011357,0.691444292074
10.0G,7,6,0.2662,0.3526,43.06,685.png,0.435918863967,0.743246141306,0.681669485055
10.0G,7,8,0.2513,0.3635,43.06,686.png,0.30404365382,0.759993834467,0.673411811316
10.0G,8,2,0.2957,0.3293,59.1,687.png,0.719137152066,0.810823332504,0.809686803588
10.0G,8,4,0.2828,0.3403,59.1,688.png,0.631642344712,0.832225877797,0.796947200531
10.0G,8,6,0.2693,0.3512,59.1,689.png,0.528794660663,0.852145880944,0.785597437833
10.0G,8,8,0.2564,0.3611,59.1,690.png,0.40900606199,0.869281179519,0.776351899487
10.0G,8,10,0.243,0.371,59.1,691.png,0.219053364751,0.885517620707,0.76796173921
10.0G,9,2,0.2965,0.3293,78.66,692.png,0.821162406883,0.919412839015,0.918139337473
10.0G,9,4,0.284,0.3402,78.66,693.png,0.725763693827,0.943061727676,0.903597845879
10.0G,9,6,0.2703,0.3513,78.66,694.png,0.609459198035,0.96593824206,0.890538864938
10.0G,9,8,0.2574,0.3618,78.66,695.png,0.474912435224,0.985641078643,0.878639794564
2.5BG,1,2,0.26,0.3289,1.21,696.png,0.0596051238988,0.123460548228,0.123425870495
2.5BG,2,2,0.2765,0.3271,3.126,697.png,0.145947921866,0.204759525532,0.206409057659
2.5BG,2,4,0.2343,0.3378,3.126,698.png,0.031869727466,0.218815741741,0.211149435062
2.5BG,3,2,0.2799,0.3271,6.555,699.png,0.225849649001,0.297240939067,0.299511623818
2.5BG,3,4,0.2437,0.3386,6.555,700.png,0.110931589934,0.31445939796,0.302989473083
2.5BG,4,2,0.284,0.327,12.0,701.png,0.317293810757,0.39594092076,0.399065377302
2.5BG,4,4,0.2552,0.3375,12.0,702.png,0.21322124121,0.414406983003,0.401108433172
2.5BG,5,2,0.288,0.327,19.77,703.png,0.415913131229,0.497570711152,0.501466979621
2.5BG,5,4,0.2659,0.3369,19.77,704.png,0.323702991689,0.516192271266,0.500745227055
2.5BG,5,6,0.2448,0.3452,19.77,705.png,0.200784789229,0.531886566791,0.501760551537
2.5BG,6,2,0.2902,0.3268,30.05,706.png,0.513985821909,0.601026891415,0.606184079709
2.5BG,6,4,0.2702,0.3369,30.05,707.png,0.415978091596,0.621900887146,0.603414934843
2.5BG,6,6,0.2526,0.3448,30.05,708.png,0.306562514838,0.638177804836,0.602807722026
2.5BG,6,8,0.2332,0.3522,30.05,709.png,0.0741843331954,0.654249680725,0.604380750368
2.5BG,7,2,0.2927,0.3269,43.06,710.png,0.616100858214,0.704869035904,0.710622782184
2.5BG,7,4,0.2764,0.3354,43.06,711.png,0.526631525051,0.725111407655,0.707482301892
2.5BG,7,6,0.2608,0.343,43.06,712.png,0.425013674556,0.742644882493,0.705688602447
2.5BG,7,8,0.2439,0.3508,43.06,713.png,0.272170947334,0.760036919223,0.704684336936
2.5BG,8,2,0.294,0.3268,59.1,714.png,0.716989910072,0.810576381687,0.817492307748
2.5BG,8,4,0.2791,0.3351,59.1,715.png,0.624094141638,0.832232122618,0.812975594148
2.5BG,8,6,0.2647,0.3429,59.1,716.png,0.519699039678,0.851394783753,0.809301011243
2.5BG,8,8,0.25,0.35,59.1,717.png,0.385216858479,0.869083460358,0.807651347927
2.5BG,8,10,0.2352,0.3566,59.1,718.png,0.140021465688,0.885485110142,0.807272352593
2.5BG,9,2,0.2947,0.3267,78.66,719.png,0.818529892525,0.919153742767,0.927326875242
2.5BG,9,4,0.2805,0.3349,78.66,720.png,0.71893800301,0.942740799569,0.921707629764
2.5BG,9,6,0.2652,0.3433,78.66,721.png,0.594985776474,0.965810271474,0.917038706217
2.5BG,9,8,0.2509,0.3507,78.66,722.png,0.447912588086,0.985502039234,0.914000527306
5.0BG,1,2,0.25,0.3141,1.21,723.png,0.0532700728883,0.123491142799,0.132452125795
5.0BG,2,2,0.2697,0.3175,3.126,724.png,0.141596355929,0.20472545125,0.215264251966
5.0BG,2,4,0.2234,0.315,3.126,725.png,0.0122808509961,0.218190809053,0.230119610042
5.0BG,3,2,0.2742,0.3192,6.555,726.png,0.221143415201,0.297212100065,0.309481781013
5.0BG,3,4,0.2343,0.32,6.555,727.png,0.0948843085142,0.313774366533,0.32421073176
5.0BG,4,2,0.2799,0.3208,12.0,728.png,0.31398676181,0.395664501364,0.408953063047
5.0BG,4,4,0.248,0.3232,12.0,729.png,0.204570768313,0.413446019099,0.422159560692
5.0BG,5,2,0.2841,0.321,19.77,730.png,0.412569974663,0.497143782784,0.513231008887
5.0BG,5,4,0.2591,0.3246,19.77,731.png,0.315336927405,0.515291896305,0.523521722858
5.0BG,5,6,0.236,0.327,19.77,732.png,0.178294755023,0.53070014787,0.534009397996
5.0BG,6,2,0.2872,0.3219,30.05,733.png,0.511618395005,0.60043354321,0.617490423093
5.0BG,6,4,0.2648,0.3262,30.05,734.png,0.411008111772,0.620469200609,0.626645861804
5.0BG,6,6,0.2441,0.329,30.05,735.png,0.285286995782,0.637305719849,0.636847564923
5.0BG,7,2,0.2898,0.3225,43.06,736.png,0.612968710554,0.70441176732,0.722614578164
5.0BG,7,4,0.2712,0.3269,43.06,737.png,0.518709524327,0.724429051245,0.729812002211
5.0BG,7,6,0.2543,0.3302,43.06,738.png,0.413567634443,0.741186781541,0.737558946045
5.0BG,7,8,0.2354,0.3335,43.06,739.png,0.236114494195,0.758798916951,0.746722783536
5.0BG,8,2,0.2919,0.3228,59.1,740.png,0.716367065803,0.809507169908,0.82938734335
5.0BG,8,4,0.2752,0.3278,59.1,741.png,0.620097979264,0.830919097059,0.834315658049
5.0BG,8,6,0.2588,0.3318,59.1,742.png,0.508247126315,0.850083238597,0.841127307466
5.0BG,8,8,0.2419,0.3352,59.1,743.png,0.35230993454,0.868390553495,0.84959007707
5.0BG,9,2,0.293,0.3232,78.66,744.png,0.818679086477,0.91792329272,0.93889425964
5.0BG,9,4,0.2768,0.3287,78.66,745.png,0.712984133964,0.941898456413,0.942574305585
5.0BG,9,6,0.2599,0.3338,78.66,746.png,0.582210300852,0.964820762016,0.947956365354
5.0BG,9,8,0.2437,0.3378,78.66,747.png,0.415397721526,0.984955409099,0.955251374255
7.5BG,1,2,0.243,0.3023,1.21,748.png,0.0489801775592,0.123309449243,0.139633639812
7.5BG,2,2,0.2651,0.3098,3.126,749.png,0.13932424544,0.204423940261,0.222211474576
7.5BG,2,4,0.2162,0.2981,3.126,750.png,0.000282322535042,0.217391880814,0.244549885213
7.5BG,3,2,0.2699,0.312,6.555,751.png,0.21859473194,0.296796252105,0.318309917534
7.5BG,3,4,0.2272,0.3041,6.555,752.png,0.0828753651171,0.312729284054,0.342622647314
7.5BG,4,2,0.2764,0.3148,12.0,753.png,0.311908886206,0.395125538245,0.418362927487
7.5BG,4,4,0.2429,0.3108,12.0,754.png,0.20137459354,0.411925389482,0.44029814209
7.5BG,5,2,0.2812,0.3161,19.77,755.png,0.41064127703,0.496586519396,0.522728024549
7.5BG,5,4,0.255,0.315,19.77,756.png,0.313630391807,0.51374023653,0.540873982854
7.5BG,5,6,0.2292,0.3125,19.77,757.png,0.157707137537,0.529517732101,0.560348692736
7.5BG,6,2,0.2849,0.3172,30.05,758.png,0.511419155332,0.599372409548,0.627965473614
7.5BG,6,4,0.2604,0.3169,30.05,759.png,0.407801815378,0.618911093392,0.646950946776
7.5BG,6,6,0.2384,0.3155,30.05,760.png,0.276304404772,0.635294292057,0.66552641323
7.5BG,7,2,0.2878,0.3182,43.06,761.png,0.613331641222,0.703156686829,0.733653148101
7.5BG,7,4,0.2671,0.3189,43.06,762.png,0.514909524752,0.723023796983,0.750384082174
7.5BG,7,6,0.249,0.3186,43.06,763.png,0.406215344133,0.739233215622,0.766514394371
7.5BG,7,8,0.2292,0.3178,43.06,764.png,0.216330036395,0.756241495573,0.784706403187
7.5BG,8,2,0.29,0.3183,59.1,765.png,0.717833412182,0.807764606476,0.842379758437
7.5BG,8,4,0.2718,0.32,59.1,766.png,0.619958794114,0.828640713126,0.856608934575
7.5BG,8,6,0.2525,0.3198,59.1,767.png,0.495143425572,0.848479672111,0.876067909296
7.5BG,8,8,0.2352,0.3198,59.1,768.png,0.331879834388,0.86588669685,0.892623896823
7.5BG,9,2,0.2911,0.3188,78.66,769.png,0.820121952732,0.916043075598,0.953249845469
7.5BG,9,4,0.2728,0.3208,78.66,770.png,0.709501953041,0.939932216164,0.968614361224
7.5BG,9,6,0.2543,0.322,78.66,771.png,0.572956655069,0.96238682697,0.98587649422
10.0BG,1,2,0.2362,0.2882,1.21,772.png,0.0459365775818,0.122719829372,0.148173825231
10.0BG,2,2,0.2606,0.301,3.126,773.png,0.137936316625,0.203810227115,0.230059054391
10.0BG,3,2,0.266,0.305,6.555,774.png,0.216630401134,0.29624756792,0.326892026835
10.0BG,3,4,0.2221,0.2886,6.555,775.png,0.0808155713901,0.310786645707,0.360597160321
10.0BG,4,2,0.274,0.3091,12.0,776.png,0.312441016932,0.394066365764,0.426918008829
10.0BG,4,4,0.2384,0.2984,12.0,777.png,0.200755446913,0.409933190969,0.458658202191
10.0BG,5,2,0.2796,0.3111,19.77,778.png,0.413057469634,0.49504528674,0.531632815257
10.0BG,5,4,0.2512,0.304,19.77,779.png,0.315710747537,0.511214343592,0.560640141537
10.0BG,5,6,0.2234,0.2952,19.77,780.png,0.152506551916,0.52636819425,0.591556717056
10.0BG,6,2,0.2837,0.3132,30.05,781.png,0.514089369941,0.597810616271,0.63636937354
10.0BG,6,4,0.2578,0.3078,30.05,782.png,0.413092324773,0.615898346285,0.665925683749
10.0BG,6,6,0.2335,0.3015,30.05,783.png,0.27432077994,0.632193137035,0.695449577548
10.0BG,7,2,0.2869,0.3143,43.06,784.png,0.617550377167,0.701100161129,0.742920987251
10.0BG,7,4,0.2642,0.3109,43.06,785.png,0.517357566053,0.720407537951,0.770218822388
10.0BG,7,6,0.2448,0.3069,43.06,786.png,0.406562230312,0.736038129332,0.795444388443
10.0BG,7,8,0.2235,0.3014,43.06,787.png,0.204105008566,0.752555564611,0.825181158618
10.0BG,8,2,0.2894,0.3152,59.1,788.png,0.722226837598,0.805747810961,0.85066576781
10.0BG,8,4,0.2686,0.313,59.1,789.png,0.618964369056,0.826652177789,0.877034556061
10.0BG,8,6,0.2489,0.3099,59.1,790.png,0.495834590361,0.845372844925,0.903940588619
10.0BG,8,8,0.2302,0.3063,59.1,791.png,0.322680955204,0.862566309122,0.930666607218
10.0BG,9,2,0.2907,0.3159,78.66,792.png,0.825601440012,0.913710953817,0.96178787915
10.0BG,9,4,0.27,0.314,78.66,793.png,0.710509646924,0.937376806173,0.990590642002
2.5B,1,2,0.2322,0.2781,1.21,794.png,0.0451769166967,0.122054199705,0.154330536998
2.5B,2,2,0.2578,0.294,3.126,795.png,0.138236621788,0.203030043441,0.236190163211
2.5B,3,2,0.2636,0.2983,6.555,796.png,0.217867408667,0.295088359931,0.334701992635
2.5B,3,4,0.2183,0.2748,6.555,797.png,0.0838389688406,0.308509898021,0.3770297939
2.5B,4,2,0.2727,0.3038,12.0,798.png,0.315582415014,0.392500014734,0.434490041423
2.5B,4,4,0.236,0.2872,12.0,799.png,0.208304604564,0.406994281152,0.47495534163
2.5B,5,2,0.2791,0.3071,19.77,800.png,0.417584194618,0.493214336653,0.538331390527
2.5B,5,4,0.2492,0.2954,19.77,801.png,0.321982355642,0.508402430984,0.575877453213
2.5B,5,6,0.221,0.2823,19.77,802.png,0.168819733184,0.522360312087,0.614692307525
2.5B,6,2,0.2835,0.3097,30.05,803.png,0.51965334505,0.59568646011,0.643134510332
2.5B,6,4,0.2571,0.3008,30.05,804.png,0.42383204552,0.612348868739,0.679857470527
2.5B,6,6,0.2312,0.2899,30.05,805.png,0.287459990971,0.627892357553,0.719832756266
2.5B,7,2,0.2867,0.311,43.06,806.png,0.623549417718,0.698760766034,0.750325316033
2.5B,7,4,0.2629,0.3038,43.06,807.png,0.526514295779,0.716718156638,0.787026127285
2.5B,7,6,0.2418,0.296,43.06,808.png,0.413774970248,0.73192760537,0.822376546832
2.5B,7,8,0.2208,0.2871,43.06,809.png,0.230031015098,0.746758917226,0.860091619723
2.5B,8,2,0.2897,0.3124,59.1,810.png,0.730212246,0.802941714019,0.857339933111
2.5B,8,4,0.2668,0.3067,59.1,811.png,0.624404721735,0.823586058919,0.894599559976
2.5B,8,6,0.2462,0.3,59.1,812.png,0.503729920881,0.841055363465,0.931598170735
2.5B,8,8,0.2264,0.2923,59.1,813.png,0.331320478117,0.857255555956,0.970198304298
2.5B,9,2,0.2909,0.3125,78.66,814.png,0.835611315827,0.910064516368,0.971099618915
5.0B,1,2,0.2291,0.2677,1.21,815.png,0.0463646714353,0.121061608226,0.160684978757
5.0B,2,2,0.2559,0.2874,3.126,816.png,0.139946475922,0.201998381243,0.241863121403
5.0B,2,4,0.2048,0.2518,3.126,817.png,0.00909238261897,0.211503230565,0.285675101421
5.0B,3,2,0.2617,0.2921,6.555,818.png,0.219834966006,0.293812590722,0.341921072171
5.0B,3,4,0.2176,0.2632,6.555,819.png,0.102296957866,0.305154292771,0.390524033374
5.0B,4,2,0.2723,0.2992,12.0,820.png,0.320415374187,0.390655766119,0.440772790731
5.0B,4,4,0.2363,0.2782,12.0,821.png,0.224967163061,0.403069997718,0.487386883775
5.0B,4,6,0.206,0.2572,12.0,822.png,0.0274109755521,0.413280555903,0.532734329544
5.0B,5,2,0.2794,0.3032,19.77,823.png,0.424607170176,0.490800651572,0.544429947069
5.0B,5,4,0.2493,0.2879,19.77,824.png,0.336110197002,0.504430747642,0.588354278033
5.0B,5,6,0.2215,0.2701,19.77,825.png,0.208894005708,0.516055347537,0.635873249515
5.0B,6,2,0.2842,0.3063,30.05,826.png,0.528424607273,0.592796153855,0.649084971096
5.0B,6,4,0.2579,0.2938,30.05,827.png,0.44204105258,0.607295811204,0.692975254975
5.0B,6,6,0.232,0.2789,30.05,828.png,0.323400931449,0.620789707025,0.741669804164
5.0B,6,8,0.2088,0.2635,30.05,829.png,0.0976615269163,0.632605727911,0.790626858033
5.0B,7,2,0.2875,0.3078,43.06,830.png,0.633588226652,0.695440247518,0.756681382143
5.0B,7,4,0.2633,0.2972,43.06,831.png,0.543779431395,0.711490179236,0.801559779238
5.0B,7,6,0.241,0.2854,43.06,832.png,0.436788098254,0.725436928464,0.847607722713
5.0B,7,8,0.2204,0.2729,43.06,833.png,0.285804039426,0.7379541698,0.894516611671
5.0B,8,2,0.2908,0.3096,59.1,834.png,0.741956582299,0.799160669125,0.863249451727
5.0B,8,4,0.2671,0.2998,59.1,835.png,0.643829010946,0.817472272729,0.91191956976
5.0B,8,6,0.2457,0.2888,59.1,836.png,0.533056563929,0.832825286613,0.961358916172
5.0B,9,2,0.2919,0.3102,78.66,837.png,0.846920931214,0.906432983905,0.976450835653
7.5B,1,2,0.2291,0.2579,1.21,838.png,0.0532187622703,0.119290050038,0.166347937472
7.5B,2,2,0.2545,0.2799,3.126,839.png,0.143413335455,0.200485353207,0.248228042516
7.5B,2,4,0.2063,0.24,3.126,840.png,0.0396019710768,0.207825445446,0.29615564487
7.5B,3,2,0.2616,0.2857,6.555,841.png,0.226447968929,0.291530450823,0.348781005
7.5B,3,4,0.22,0.2536,6.555,842.png,0.13173702016,0.300544120888,0.401061585361
7.5B,4,2,0.2733,0.2947,12.0,843.png,0.329061803368,0.387938080165,0.446291792832
7.5B,4,4,0.2388,0.2704,12.0,844.png,0.24871333336,0.397976641292,0.497406774207
7.5B,4,6,0.2102,0.247,12.0,845.png,0.128281371334,0.405974997771,0.546804174375
7.5B,5,2,0.2803,0.3,19.77,846.png,0.432490221134,0.488277375406,0.549072203788
7.5B,5,4,0.2511,0.2808,19.77,847.png,0.356959635341,0.499124362387,0.599421771383
7.5B,5,6,0.2248,0.2612,19.77,848.png,0.256469242063,0.508648333336,0.650237757538
7.5B,5,8,0.2007,0.2417,19.77,849.png,0.00874839628002,0.517621350714,0.7020426045
7.5B,6,2,0.2854,0.3037,30.05,850.png,0.537569724551,0.589948216848,0.653171254777
7.5B,6,4,0.2602,0.2881,30.05,851.png,0.464517699773,0.601475437867,0.70267792791
7.5B,6,6,0.2352,0.2708,30.05,852.png,0.366409917506,0.612680722396,0.756472336944
7.5B,6,8,0.2132,0.2537,30.05,853.png,0.225407254501,0.622307400347,0.809582512027
7.5B,7,2,0.2888,0.3058,43.06,854.png,0.643175350501,0.692509013336,0.759974271898
7.5B,7,4,0.2651,0.2927,43.06,855.png,0.563458620401,0.706186327336,0.810336031075
7.5B,7,6,0.2436,0.2787,43.06,856.png,0.472827731099,0.71775118896,0.861439269425
7.5B,7,8,0.2225,0.2631,43.06,857.png,0.346463905559,0.728618900377,0.917415704392
7.5B,8,2,0.2922,0.3077,59.1,858.png,0.752914473012,0.795789030534,0.866622661731
7.5B,8,4,0.2688,0.2956,59.1,859.png,0.664313093707,0.811808432343,0.921150804373
7.5B,8,6,0.2472,0.2821,59.1,860.png,0.563963426793,0.825380440601,0.977966979122
7.5B,9,2,0.2937,0.3087,78.66,861.png,0.860172866442,0.902538629307,0.978638955939
10.0B,1,2,0.2309,0.2491,1.21,862.png,0.0624665168485,0.117065409622,0.171295022291
10.0B,2,2,0.2558,0.2725,3.126,863.png,0.151962670902,0.197891094172,0.253904243165
10.0B,2,4,0.2102,0.2313,3.126,864.png,0.0733458300107,0.20362381867,0.303509174543
10.0B,3,2,0.2631,0.2801,6.555,865.png,0.236036790395,0.288637337697,0.354286314365
